Bandit,Reward,Algorithm
3,4.193307790074815,ThompsonSampling Algorithm
3,4.279649854809515,ThompsonSampling Algorithm
3,4.431325042828626,ThompsonSampling Algorithm
3,3.636184603124859,ThompsonSampling Algorithm
3,6.1617108063518415,ThompsonSampling Algorithm
3,5.921903197324612,ThompsonSampling Algorithm
3,3.9199947772030233,ThompsonSampling Algorithm
3,4.631594515950217,ThompsonSampling Algorithm
3,3.4340830991620934,ThompsonSampling Algorithm
3,2.9927418091189923,ThompsonSampling Algorithm
3,2.4512849455504226,ThompsonSampling Algorithm
3,4.3418424728952285,ThompsonSampling Algorithm
3,4.14902089756646,ThompsonSampling Algorithm
3,2.1208746998617647,ThompsonSampling Algorithm
3,5.744668866296188,ThompsonSampling Algorithm
3,4.731487932207512,ThompsonSampling Algorithm
3,3.069212306017101,ThompsonSampling Algorithm
3,4.851163088667175,ThompsonSampling Algorithm
3,5.273074848899542,ThompsonSampling Algorithm
3,4.246032899146578,ThompsonSampling Algorithm
3,4.624770528099116,ThompsonSampling Algorithm
3,3.6695933610329328,ThompsonSampling Algorithm
3,5.286519131779454,ThompsonSampling Algorithm
3,4.938035528269893,ThompsonSampling Algorithm
3,2.543662017917322,ThompsonSampling Algorithm
3,4.120932946287057,ThompsonSampling Algorithm
3,3.1831912793264157,ThompsonSampling Algorithm
3,5.341453516440802,ThompsonSampling Algorithm
3,3.0562460470458213,ThompsonSampling Algorithm
3,4.419331093609639,ThompsonSampling Algorithm
3,4.075761850890706,ThompsonSampling Algorithm
3,3.38153561253046,ThompsonSampling Algorithm
3,3.0734436879791875,ThompsonSampling Algorithm
3,4.9594342959820965,ThompsonSampling Algorithm
3,3.994520832273035,ThompsonSampling Algorithm
3,4.765478226075115,ThompsonSampling Algorithm
3,2.6072047280276065,ThompsonSampling Algorithm
3,3.2059289725833318,ThompsonSampling Algorithm
3,5.060326256168015,ThompsonSampling Algorithm
3,3.667117311919693,ThompsonSampling Algorithm
3,3.4826651814878566,ThompsonSampling Algorithm
3,4.288439763701776,ThompsonSampling Algorithm
3,2.7610879566655635,ThompsonSampling Algorithm
3,5.647264843909068,ThompsonSampling Algorithm
3,1.9209188266032013,ThompsonSampling Algorithm
3,2.246374655825071,ThompsonSampling Algorithm
3,3.815663883394795,ThompsonSampling Algorithm
3,3.9964398800442242,ThompsonSampling Algorithm
3,4.595327619680555,ThompsonSampling Algorithm
3,4.19314433256026,ThompsonSampling Algorithm
3,2.7911136335873303,ThompsonSampling Algorithm
3,4.151420657564357,ThompsonSampling Algorithm
3,4.986233531853912,ThompsonSampling Algorithm
3,3.466131690516778,ThompsonSampling Algorithm
3,3.866732518664297,ThompsonSampling Algorithm
3,5.170703084266525,ThompsonSampling Algorithm
3,4.539707962075298,ThompsonSampling Algorithm
3,5.132174605389591,ThompsonSampling Algorithm
3,4.000058501080103,ThompsonSampling Algorithm
3,3.171527481808332,ThompsonSampling Algorithm
3,4.9137565122951115,ThompsonSampling Algorithm
3,1.815015312351739,ThompsonSampling Algorithm
3,3.9282629200547636,ThompsonSampling Algorithm
3,4.42442677054017,ThompsonSampling Algorithm
3,4.5926577823184545,ThompsonSampling Algorithm
3,2.9633315372615434,ThompsonSampling Algorithm
3,5.173119742231055,ThompsonSampling Algorithm
3,3.5898277657345075,ThompsonSampling Algorithm
3,3.262234818998516,ThompsonSampling Algorithm
3,3.007472499505276,ThompsonSampling Algorithm
3,4.022474088353684,ThompsonSampling Algorithm
3,4.5760881280932875,ThompsonSampling Algorithm
3,4.198202078337904,ThompsonSampling Algorithm
3,4.105529077859821,ThompsonSampling Algorithm
3,3.4211357900931625,ThompsonSampling Algorithm
3,2.874991200094489,ThompsonSampling Algorithm
3,3.9339298330465926,ThompsonSampling Algorithm
3,3.2911659918153413,ThompsonSampling Algorithm
3,3.5892411031765397,ThompsonSampling Algorithm
3,4.796638571774804,ThompsonSampling Algorithm
3,3.6980204795386795,ThompsonSampling Algorithm
3,4.642948635100609,ThompsonSampling Algorithm
3,3.7361907510537806,ThompsonSampling Algorithm
3,1.644285284886493,ThompsonSampling Algorithm
3,5.147923649835974,ThompsonSampling Algorithm
3,4.805164764532676,ThompsonSampling Algorithm
3,5.479354992153786,ThompsonSampling Algorithm
3,3.5646481396640866,ThompsonSampling Algorithm
3,2.578680908952291,ThompsonSampling Algorithm
3,3.6922454359340464,ThompsonSampling Algorithm
3,3.7004389794543164,ThompsonSampling Algorithm
3,4.0865431938803285,ThompsonSampling Algorithm
3,3.484230937698887,ThompsonSampling Algorithm
3,3.8685241357313416,ThompsonSampling Algorithm
3,3.100900465601473,ThompsonSampling Algorithm
3,3.836518159056639,ThompsonSampling Algorithm
3,4.959726295501931,ThompsonSampling Algorithm
3,3.568828141137758,ThompsonSampling Algorithm
3,4.7343994368526765,ThompsonSampling Algorithm
3,4.136756079747759,ThompsonSampling Algorithm
3,3.638585769845455,ThompsonSampling Algorithm
3,2.02859343951951,ThompsonSampling Algorithm
3,4.052701502216391,ThompsonSampling Algorithm
3,4.900888296123998,ThompsonSampling Algorithm
3,2.900201557560055,ThompsonSampling Algorithm
3,5.130639076999603,ThompsonSampling Algorithm
3,3.3455858820927253,ThompsonSampling Algorithm
3,4.070342631388509,ThompsonSampling Algorithm
3,4.160878914162564,ThompsonSampling Algorithm
3,2.4149034248631445,ThompsonSampling Algorithm
3,3.4536894550626305,ThompsonSampling Algorithm
3,4.588496314686618,ThompsonSampling Algorithm
3,3.935516952928099,ThompsonSampling Algorithm
3,3.361915121176234,ThompsonSampling Algorithm
3,2.2346297656089487,ThompsonSampling Algorithm
3,2.6572304983733783,ThompsonSampling Algorithm
3,4.610618180381293,ThompsonSampling Algorithm
3,5.105278038736261,ThompsonSampling Algorithm
3,4.465258528279916,ThompsonSampling Algorithm
3,2.5177641026593016,ThompsonSampling Algorithm
3,3.7464635685778482,ThompsonSampling Algorithm
3,5.621766306750157,ThompsonSampling Algorithm
3,2.56475093654058,ThompsonSampling Algorithm
3,4.85127434988186,ThompsonSampling Algorithm
3,3.6954404837758963,ThompsonSampling Algorithm
3,2.460694905128597,ThompsonSampling Algorithm
3,4.153599411989729,ThompsonSampling Algorithm
3,3.2264648515226737,ThompsonSampling Algorithm
3,3.5048766390331014,ThompsonSampling Algorithm
3,2.863707779102752,ThompsonSampling Algorithm
3,2.247464570521285,ThompsonSampling Algorithm
3,4.726495111675373,ThompsonSampling Algorithm
3,3.3682246083182426,ThompsonSampling Algorithm
3,1.6273895712413387,ThompsonSampling Algorithm
3,4.144797002258178,ThompsonSampling Algorithm
3,4.36868033059946,ThompsonSampling Algorithm
3,4.6104329606060555,ThompsonSampling Algorithm
3,4.76983564673446,ThompsonSampling Algorithm
3,3.8282563975514226,ThompsonSampling Algorithm
3,5.629687322789987,ThompsonSampling Algorithm
3,5.681077045570904,ThompsonSampling Algorithm
3,2.8658432054950724,ThompsonSampling Algorithm
3,5.020654136059111,ThompsonSampling Algorithm
3,4.316268820823079,ThompsonSampling Algorithm
3,3.77565208952861,ThompsonSampling Algorithm
3,4.548492442039307,ThompsonSampling Algorithm
3,4.288373470256768,ThompsonSampling Algorithm
3,5.012213291076564,ThompsonSampling Algorithm
3,2.4807585977407838,ThompsonSampling Algorithm
3,4.983045216952667,ThompsonSampling Algorithm
3,1.4951520477975144,ThompsonSampling Algorithm
3,3.420657698632838,ThompsonSampling Algorithm
3,4.100762332754513,ThompsonSampling Algorithm
3,5.227139478762345,ThompsonSampling Algorithm
3,2.8763762210253843,ThompsonSampling Algorithm
3,3.110909818264047,ThompsonSampling Algorithm
3,5.56594930161025,ThompsonSampling Algorithm
3,3.7150382745053716,ThompsonSampling Algorithm
3,3.4787196463065784,ThompsonSampling Algorithm
3,4.377883052215079,ThompsonSampling Algorithm
3,4.697188089432422,ThompsonSampling Algorithm
3,3.509854386338197,ThompsonSampling Algorithm
3,2.5762715461933334,ThompsonSampling Algorithm
3,4.276149553078925,ThompsonSampling Algorithm
3,2.8716249792355697,ThompsonSampling Algorithm
3,4.888314610970463,ThompsonSampling Algorithm
3,4.107821335934128,ThompsonSampling Algorithm
3,4.479057293416024,ThompsonSampling Algorithm
3,2.480857269391895,ThompsonSampling Algorithm
3,5.05107912148285,ThompsonSampling Algorithm
3,3.4260233833721703,ThompsonSampling Algorithm
3,4.774582195424613,ThompsonSampling Algorithm
3,4.370418822734452,ThompsonSampling Algorithm
3,3.3362228106821514,ThompsonSampling Algorithm
3,3.0784943108201857,ThompsonSampling Algorithm
3,2.724320344738974,ThompsonSampling Algorithm
3,3.523407142807877,ThompsonSampling Algorithm
3,5.418026689271581,ThompsonSampling Algorithm
3,3.850525647371583,ThompsonSampling Algorithm
3,4.936741196465897,ThompsonSampling Algorithm
3,2.939430406185199,ThompsonSampling Algorithm
3,4.949673920933366,ThompsonSampling Algorithm
3,4.2375750884244665,ThompsonSampling Algorithm
3,2.7670414556543284,ThompsonSampling Algorithm
3,4.830389698692576,ThompsonSampling Algorithm
3,5.203382458891579,ThompsonSampling Algorithm
3,5.293788283168662,ThompsonSampling Algorithm
3,3.6734571335673216,ThompsonSampling Algorithm
3,1.8525963219245822,ThompsonSampling Algorithm
3,4.504266943803415,ThompsonSampling Algorithm
3,5.025107674352315,ThompsonSampling Algorithm
3,3.910835158931835,ThompsonSampling Algorithm
3,3.3442431823347007,ThompsonSampling Algorithm
3,4.668118179946727,ThompsonSampling Algorithm
3,4.296638744755427,ThompsonSampling Algorithm
3,4.796921884533245,ThompsonSampling Algorithm
3,5.08000895946624,ThompsonSampling Algorithm
3,4.018939842709025,ThompsonSampling Algorithm
3,3.8503516381835046,ThompsonSampling Algorithm
3,4.114163322803547,ThompsonSampling Algorithm
3,2.208303647938143,ThompsonSampling Algorithm
3,4.249228275240694,ThompsonSampling Algorithm
3,4.576305147797534,ThompsonSampling Algorithm
3,4.47372039387422,ThompsonSampling Algorithm
3,3.923116134063453,ThompsonSampling Algorithm
3,4.0961578151657845,ThompsonSampling Algorithm
3,6.457856560492561,ThompsonSampling Algorithm
3,4.657853246414953,ThompsonSampling Algorithm
3,4.668725654252469,ThompsonSampling Algorithm
3,4.843352100931282,ThompsonSampling Algorithm
3,2.9120890893046534,ThompsonSampling Algorithm
3,4.6241129734972475,ThompsonSampling Algorithm
3,3.3395984245658155,ThompsonSampling Algorithm
3,4.779311876777874,ThompsonSampling Algorithm
3,4.615473609778466,ThompsonSampling Algorithm
3,3.998493506274645,ThompsonSampling Algorithm
3,3.2705562794786958,ThompsonSampling Algorithm
3,3.294307369579374,ThompsonSampling Algorithm
3,1.8482842818085161,ThompsonSampling Algorithm
3,5.843861520075214,ThompsonSampling Algorithm
3,4.480055900433361,ThompsonSampling Algorithm
3,3.663721651555864,ThompsonSampling Algorithm
3,4.043189932000577,ThompsonSampling Algorithm
3,3.327836381822764,ThompsonSampling Algorithm
3,4.751532731777371,ThompsonSampling Algorithm
3,3.8789536396754922,ThompsonSampling Algorithm
3,4.473449180036125,ThompsonSampling Algorithm
3,4.636197188956565,ThompsonSampling Algorithm
3,2.675012472481708,ThompsonSampling Algorithm
3,5.063240509817907,ThompsonSampling Algorithm
3,3.119845675802509,ThompsonSampling Algorithm
3,4.604715114061106,ThompsonSampling Algorithm
3,4.002933745839262,ThompsonSampling Algorithm
3,2.940121147497602,ThompsonSampling Algorithm
3,3.8849935047686444,ThompsonSampling Algorithm
3,4.017102370399475,ThompsonSampling Algorithm
3,4.999062938489364,ThompsonSampling Algorithm
3,4.349314462556359,ThompsonSampling Algorithm
3,3.680090143183466,ThompsonSampling Algorithm
3,2.789516036521614,ThompsonSampling Algorithm
3,3.3454647780721984,ThompsonSampling Algorithm
3,4.4189335492454065,ThompsonSampling Algorithm
3,4.719828490634522,ThompsonSampling Algorithm
3,4.581696250626255,ThompsonSampling Algorithm
3,5.6202097551692525,ThompsonSampling Algorithm
3,3.2745862247206534,ThompsonSampling Algorithm
3,5.319542034137129,ThompsonSampling Algorithm
3,3.07300190533721,ThompsonSampling Algorithm
3,5.263191996255477,ThompsonSampling Algorithm
3,4.82144955122112,ThompsonSampling Algorithm
3,3.9729465859765383,ThompsonSampling Algorithm
3,5.495598163793586,ThompsonSampling Algorithm
3,1.543021298467532,ThompsonSampling Algorithm
3,3.783081494486049,ThompsonSampling Algorithm
3,3.951284677050828,ThompsonSampling Algorithm
3,2.989348864135045,ThompsonSampling Algorithm
3,3.721430353889034,ThompsonSampling Algorithm
3,3.1278221132857773,ThompsonSampling Algorithm
3,4.675841353882715,ThompsonSampling Algorithm
3,4.076105904783973,ThompsonSampling Algorithm
3,2.2211843717557977,ThompsonSampling Algorithm
3,4.266142782710149,ThompsonSampling Algorithm
3,3.6611732689050958,ThompsonSampling Algorithm
3,4.380987404561526,ThompsonSampling Algorithm
3,4.256686000320016,ThompsonSampling Algorithm
3,3.9451638798217132,ThompsonSampling Algorithm
3,4.7595516753182325,ThompsonSampling Algorithm
3,6.89177749853674,ThompsonSampling Algorithm
3,5.041421001117331,ThompsonSampling Algorithm
3,3.9448346644392767,ThompsonSampling Algorithm
3,4.872334590681753,ThompsonSampling Algorithm
3,2.6613894728506917,ThompsonSampling Algorithm
3,3.2544541456870806,ThompsonSampling Algorithm
3,4.531622291675803,ThompsonSampling Algorithm
3,5.041348931830197,ThompsonSampling Algorithm
3,3.460291524885583,ThompsonSampling Algorithm
3,3.4418027729331317,ThompsonSampling Algorithm
3,3.293841941392164,ThompsonSampling Algorithm
3,3.5297141397292124,ThompsonSampling Algorithm
3,4.68914864864008,ThompsonSampling Algorithm
3,5.468022253013213,ThompsonSampling Algorithm
3,5.075028229657639,ThompsonSampling Algorithm
3,3.7925382417254894,ThompsonSampling Algorithm
3,4.283331523350421,ThompsonSampling Algorithm
3,3.6237935755376753,ThompsonSampling Algorithm
3,2.5652785700941534,ThompsonSampling Algorithm
3,2.537481989605122,ThompsonSampling Algorithm
3,3.385670089589059,ThompsonSampling Algorithm
3,4.354136660136688,ThompsonSampling Algorithm
3,4.558786548030212,ThompsonSampling Algorithm
3,4.491742589762278,ThompsonSampling Algorithm
3,3.88699599107974,ThompsonSampling Algorithm
3,3.497562900423529,ThompsonSampling Algorithm
3,3.6234666642582685,ThompsonSampling Algorithm
3,5.14184865079238,ThompsonSampling Algorithm
3,4.658431378184724,ThompsonSampling Algorithm
3,4.863340957888099,ThompsonSampling Algorithm
3,2.633488665895686,ThompsonSampling Algorithm
3,4.3387872756570856,ThompsonSampling Algorithm
3,2.0182255753425142,ThompsonSampling Algorithm
3,3.5631974175563057,ThompsonSampling Algorithm
3,3.7662801617824346,ThompsonSampling Algorithm
3,4.94188178498037,ThompsonSampling Algorithm
3,3.703907869144008,ThompsonSampling Algorithm
3,3.4755201860807667,ThompsonSampling Algorithm
3,4.307403972501586,ThompsonSampling Algorithm
3,3.4864986957168798,ThompsonSampling Algorithm
3,4.7130423296032395,ThompsonSampling Algorithm
3,3.0528831335995705,ThompsonSampling Algorithm
3,3.3071145762080825,ThompsonSampling Algorithm
3,5.263231804061197,ThompsonSampling Algorithm
3,2.3016177693071924,ThompsonSampling Algorithm
3,2.5553568505713553,ThompsonSampling Algorithm
3,4.666409365791224,ThompsonSampling Algorithm
3,4.3985209150634486,ThompsonSampling Algorithm
3,5.21973269743801,ThompsonSampling Algorithm
3,2.0669668681036875,ThompsonSampling Algorithm
3,4.8723777965200386,ThompsonSampling Algorithm
3,3.434517145818417,ThompsonSampling Algorithm
3,4.580922706105218,ThompsonSampling Algorithm
3,3.2734637440685366,ThompsonSampling Algorithm
3,3.1778819252574655,ThompsonSampling Algorithm
3,4.511251380648519,ThompsonSampling Algorithm
3,1.9415167333898022,ThompsonSampling Algorithm
3,1.8234462783049583,ThompsonSampling Algorithm
3,5.1607474422728,ThompsonSampling Algorithm
3,3.267240577415353,ThompsonSampling Algorithm
3,2.515983470648883,ThompsonSampling Algorithm
3,5.843213023881852,ThompsonSampling Algorithm
3,5.353960931273045,ThompsonSampling Algorithm
3,3.3160668388426977,ThompsonSampling Algorithm
3,2.946207619549634,ThompsonSampling Algorithm
3,4.076205648577363,ThompsonSampling Algorithm
3,5.0676446732280676,ThompsonSampling Algorithm
3,4.382518727645474,ThompsonSampling Algorithm
3,3.6718155326465336,ThompsonSampling Algorithm
3,5.354685024988552,ThompsonSampling Algorithm
3,4.4411992516146475,ThompsonSampling Algorithm
3,1.7178045364138956,ThompsonSampling Algorithm
3,5.216895374234882,ThompsonSampling Algorithm
3,5.356937197678392,ThompsonSampling Algorithm
3,5.557187118707072,ThompsonSampling Algorithm
3,4.552797260524239,ThompsonSampling Algorithm
3,4.680784287263568,ThompsonSampling Algorithm
3,3.323630682579789,ThompsonSampling Algorithm
3,3.241693348763699,ThompsonSampling Algorithm
3,3.513507778306534,ThompsonSampling Algorithm
3,4.02874849370682,ThompsonSampling Algorithm
3,3.1964063570578904,ThompsonSampling Algorithm
3,5.052088856100318,ThompsonSampling Algorithm
3,3.5464878350015323,ThompsonSampling Algorithm
3,3.355281097476732,ThompsonSampling Algorithm
3,5.086357022182941,ThompsonSampling Algorithm
3,3.6682964065852075,ThompsonSampling Algorithm
3,2.066555374019985,ThompsonSampling Algorithm
3,1.052634613858832,ThompsonSampling Algorithm
3,3.394326912123317,ThompsonSampling Algorithm
3,2.543123631405547,ThompsonSampling Algorithm
3,5.969310226975596,ThompsonSampling Algorithm
3,4.6037851869426625,ThompsonSampling Algorithm
3,4.46515111678061,ThompsonSampling Algorithm
3,4.218117910512165,ThompsonSampling Algorithm
3,5.004556571225578,ThompsonSampling Algorithm
3,2.7135302157078547,ThompsonSampling Algorithm
3,5.207395186638847,ThompsonSampling Algorithm
3,3.0245828783373105,ThompsonSampling Algorithm
3,3.1952440840900107,ThompsonSampling Algorithm
3,3.016532715222915,ThompsonSampling Algorithm
3,5.390583901009812,ThompsonSampling Algorithm
3,2.6148423463089943,ThompsonSampling Algorithm
3,4.450037358783874,ThompsonSampling Algorithm
3,2.9050530308623888,ThompsonSampling Algorithm
3,4.03925966093742,ThompsonSampling Algorithm
3,4.507690141386222,ThompsonSampling Algorithm
3,6.661971431307823,ThompsonSampling Algorithm
3,2.9776084423761695,ThompsonSampling Algorithm
3,3.9141666836000004,ThompsonSampling Algorithm
3,4.1919253371828935,ThompsonSampling Algorithm
3,2.789664482237454,ThompsonSampling Algorithm
3,5.054084349024729,ThompsonSampling Algorithm
3,5.601635218185511,ThompsonSampling Algorithm
3,3.0752639345288166,ThompsonSampling Algorithm
3,5.2569537008635745,ThompsonSampling Algorithm
3,3.434150241501065,ThompsonSampling Algorithm
3,4.735459159137987,ThompsonSampling Algorithm
3,4.054671726316091,ThompsonSampling Algorithm
3,3.032236212504143,ThompsonSampling Algorithm
3,3.0828150172435103,ThompsonSampling Algorithm
3,4.715948807114067,ThompsonSampling Algorithm
3,4.9331872661123235,ThompsonSampling Algorithm
3,3.2137561107320627,ThompsonSampling Algorithm
3,3.732422594355785,ThompsonSampling Algorithm
3,5.418717055089795,ThompsonSampling Algorithm
3,3.1637065414170986,ThompsonSampling Algorithm
3,4.763962828326214,ThompsonSampling Algorithm
3,4.716323761030468,ThompsonSampling Algorithm
3,3.567525655521124,ThompsonSampling Algorithm
3,4.52643880589568,ThompsonSampling Algorithm
3,4.993434072777375,ThompsonSampling Algorithm
3,4.062216211736805,ThompsonSampling Algorithm
3,3.798952039928013,ThompsonSampling Algorithm
3,5.655411595650477,ThompsonSampling Algorithm
3,3.8961846658382098,ThompsonSampling Algorithm
3,4.715375358893978,ThompsonSampling Algorithm
3,5.011121770061436,ThompsonSampling Algorithm
3,4.654792403468414,ThompsonSampling Algorithm
3,4.514702312770397,ThompsonSampling Algorithm
3,4.625353059608259,ThompsonSampling Algorithm
3,5.341568855486945,ThompsonSampling Algorithm
3,2.1485792559507684,ThompsonSampling Algorithm
3,3.5529372508170347,ThompsonSampling Algorithm
3,3.1779605746187456,ThompsonSampling Algorithm
3,3.6865337142720356,ThompsonSampling Algorithm
3,4.624724253272979,ThompsonSampling Algorithm
3,3.583884406328643,ThompsonSampling Algorithm
3,2.0794020980713377,ThompsonSampling Algorithm
3,4.727492440209042,ThompsonSampling Algorithm
3,4.374969750110553,ThompsonSampling Algorithm
3,4.065875508243809,ThompsonSampling Algorithm
3,4.662067213452605,ThompsonSampling Algorithm
3,5.750409410123429,ThompsonSampling Algorithm
3,3.2802783552043726,ThompsonSampling Algorithm
3,3.5720121292132556,ThompsonSampling Algorithm
3,3.343104729615174,ThompsonSampling Algorithm
3,4.6780998578960435,ThompsonSampling Algorithm
3,3.941630224453779,ThompsonSampling Algorithm
3,4.91945666137503,ThompsonSampling Algorithm
3,3.7875412771865222,ThompsonSampling Algorithm
3,4.4549297833321,ThompsonSampling Algorithm
3,4.359453933320889,ThompsonSampling Algorithm
3,4.814731065609811,ThompsonSampling Algorithm
3,3.7258320493630777,ThompsonSampling Algorithm
3,4.67832620547195,ThompsonSampling Algorithm
3,2.568826545790712,ThompsonSampling Algorithm
3,4.718305065420851,ThompsonSampling Algorithm
3,5.192023894690407,ThompsonSampling Algorithm
3,3.222583383097934,ThompsonSampling Algorithm
3,3.2853106187982433,ThompsonSampling Algorithm
3,3.9109636763567495,ThompsonSampling Algorithm
3,4.498333098379491,ThompsonSampling Algorithm
3,5.200349179313521,ThompsonSampling Algorithm
3,4.656553532483642,ThompsonSampling Algorithm
3,5.631776398648643,ThompsonSampling Algorithm
3,6.656736747205645,ThompsonSampling Algorithm
3,5.610851819693234,ThompsonSampling Algorithm
3,4.666788958863862,ThompsonSampling Algorithm
3,4.971304208888312,ThompsonSampling Algorithm
3,3.007303454029696,ThompsonSampling Algorithm
3,4.3148449205930985,ThompsonSampling Algorithm
3,4.017192003947465,ThompsonSampling Algorithm
3,3.4128789403695423,ThompsonSampling Algorithm
3,3.569634142581845,ThompsonSampling Algorithm
3,3.1829985390234707,ThompsonSampling Algorithm
3,2.3308216870661256,ThompsonSampling Algorithm
3,4.383545841102322,ThompsonSampling Algorithm
3,3.0504884189174724,ThompsonSampling Algorithm
3,3.9919775662441137,ThompsonSampling Algorithm
3,3.3330081908359435,ThompsonSampling Algorithm
3,4.037546449521823,ThompsonSampling Algorithm
3,3.2612561542566976,ThompsonSampling Algorithm
3,3.0875967074857202,ThompsonSampling Algorithm
3,5.227277839971999,ThompsonSampling Algorithm
3,4.2285852891271265,ThompsonSampling Algorithm
3,3.1712598053207146,ThompsonSampling Algorithm
3,4.837433740793566,ThompsonSampling Algorithm
3,4.859778153426895,ThompsonSampling Algorithm
3,3.4859755045070266,ThompsonSampling Algorithm
3,4.180269990142666,ThompsonSampling Algorithm
3,4.353972258984837,ThompsonSampling Algorithm
3,2.917040687635757,ThompsonSampling Algorithm
3,4.857677168420159,ThompsonSampling Algorithm
3,3.1297465843365417,ThompsonSampling Algorithm
3,3.574255594729462,ThompsonSampling Algorithm
3,2.501216799385496,ThompsonSampling Algorithm
3,4.521359954693991,ThompsonSampling Algorithm
3,3.0766431157638285,ThompsonSampling Algorithm
3,3.699448169594713,ThompsonSampling Algorithm
3,3.4700760892861426,ThompsonSampling Algorithm
3,2.8725841712762303,ThompsonSampling Algorithm
3,5.163887511400903,ThompsonSampling Algorithm
3,3.840364460423287,ThompsonSampling Algorithm
3,5.327919643002021,ThompsonSampling Algorithm
3,4.7429386270690985,ThompsonSampling Algorithm
3,3.721538502007498,ThompsonSampling Algorithm
3,3.090232259587535,ThompsonSampling Algorithm
3,3.1219875202302756,ThompsonSampling Algorithm
3,3.0549502102673705,ThompsonSampling Algorithm
3,4.651270132171195,ThompsonSampling Algorithm
3,5.2857659146761335,ThompsonSampling Algorithm
3,4.908230877281257,ThompsonSampling Algorithm
3,5.438981549007406,ThompsonSampling Algorithm
3,3.2240360057394817,ThompsonSampling Algorithm
3,3.537989167265692,ThompsonSampling Algorithm
3,3.045690005224998,ThompsonSampling Algorithm
3,3.148823371155208,ThompsonSampling Algorithm
3,4.909190921084969,ThompsonSampling Algorithm
3,4.30052499904007,ThompsonSampling Algorithm
3,3.4845606310373975,ThompsonSampling Algorithm
3,4.326663789665389,ThompsonSampling Algorithm
3,2.6835802386756047,ThompsonSampling Algorithm
3,2.5947762651917508,ThompsonSampling Algorithm
3,4.854581657638779,ThompsonSampling Algorithm
3,5.111729482301724,ThompsonSampling Algorithm
3,2.7313964035164755,ThompsonSampling Algorithm
3,3.9264868859008066,ThompsonSampling Algorithm
3,4.570957158408158,ThompsonSampling Algorithm
3,3.657571393293752,ThompsonSampling Algorithm
3,4.74417766250435,ThompsonSampling Algorithm
3,2.840416102559708,ThompsonSampling Algorithm
3,3.5691664590821253,ThompsonSampling Algorithm
3,3.9666917057252733,ThompsonSampling Algorithm
3,4.171752949582381,ThompsonSampling Algorithm
3,3.7795638291665665,ThompsonSampling Algorithm
3,4.104286468279112,ThompsonSampling Algorithm
3,3.72614750109119,ThompsonSampling Algorithm
3,4.49113830411972,ThompsonSampling Algorithm
3,3.851487900605516,ThompsonSampling Algorithm
3,4.9518916761647365,ThompsonSampling Algorithm
3,4.540029824095235,ThompsonSampling Algorithm
3,3.937311161984663,ThompsonSampling Algorithm
3,2.994665755131946,ThompsonSampling Algorithm
3,3.089984440239709,ThompsonSampling Algorithm
3,4.01869562462471,ThompsonSampling Algorithm
3,4.552542205180923,ThompsonSampling Algorithm
3,3.2426191311786816,ThompsonSampling Algorithm
3,3.8588456835760345,ThompsonSampling Algorithm
3,2.8305489706532976,ThompsonSampling Algorithm
3,3.569298571580357,ThompsonSampling Algorithm
3,1.4277227361543425,ThompsonSampling Algorithm
3,4.586994219215759,ThompsonSampling Algorithm
3,5.018722039759249,ThompsonSampling Algorithm
3,4.63267801142735,ThompsonSampling Algorithm
3,2.5353851158117933,ThompsonSampling Algorithm
3,3.1665182271980314,ThompsonSampling Algorithm
3,3.560994691496876,ThompsonSampling Algorithm
3,3.9497132610750416,ThompsonSampling Algorithm
3,4.566564540635715,ThompsonSampling Algorithm
3,4.548177425934932,ThompsonSampling Algorithm
3,3.96446410028596,ThompsonSampling Algorithm
3,4.489221204812568,ThompsonSampling Algorithm
3,4.740869720302113,ThompsonSampling Algorithm
3,4.133556166145224,ThompsonSampling Algorithm
3,2.309536619813584,ThompsonSampling Algorithm
3,3.486910127259801,ThompsonSampling Algorithm
3,4.0719637747933906,ThompsonSampling Algorithm
3,1.9053976122781973,ThompsonSampling Algorithm
3,5.084433380911238,ThompsonSampling Algorithm
3,3.991369592091003,ThompsonSampling Algorithm
3,5.330932697945725,ThompsonSampling Algorithm
3,6.57823409316963,ThompsonSampling Algorithm
3,4.854405948616585,ThompsonSampling Algorithm
3,2.6906487456998676,ThompsonSampling Algorithm
3,4.238242035385715,ThompsonSampling Algorithm
3,4.274994309854198,ThompsonSampling Algorithm
3,4.548931983063753,ThompsonSampling Algorithm
3,4.077007786353509,ThompsonSampling Algorithm
3,4.731510910211222,ThompsonSampling Algorithm
3,5.044750932021075,ThompsonSampling Algorithm
3,3.287384860538266,ThompsonSampling Algorithm
3,3.512665979836254,ThompsonSampling Algorithm
3,2.808726754125593,ThompsonSampling Algorithm
3,3.830939743162727,ThompsonSampling Algorithm
3,3.4376594458648095,ThompsonSampling Algorithm
3,4.246206731154204,ThompsonSampling Algorithm
3,4.397168052284149,ThompsonSampling Algorithm
3,5.3920728836175265,ThompsonSampling Algorithm
3,4.477217578955835,ThompsonSampling Algorithm
3,1.2431105178995803,ThompsonSampling Algorithm
3,3.3317651115937243,ThompsonSampling Algorithm
3,3.4468301135013073,ThompsonSampling Algorithm
3,4.240458413545497,ThompsonSampling Algorithm
3,3.6710645784874574,ThompsonSampling Algorithm
3,1.7834396167396243,ThompsonSampling Algorithm
3,3.4173902949931936,ThompsonSampling Algorithm
